transaction_id,customer_id,transaction_date,channel,payment_method,product_category,quantity,unit_price,transaction_amount
T0009972,C00053,2025-08-29,Web,Cash,Toys,1,839.49,839.49
T0009928,C00045,2025-08-29,Web,Credit Card,Beauty,3,509.44,1528.31
T0009968,C00052,2025-08-29,Mobile App,Credit Card,Books,1,2072.27,2072.27
T0009965,C00052,2025-08-29,,Credit Card,Electronics,2,482.39,964.78
T0000093,C00015,2025-08-29,Web,Credit Card,Beauty,1,2662.67,2662.67
T0000090,C00014,2025-08-29,Web,Debit Card,Beauty,1,3650.66,3650.66
T0000089,C00014,2025-08-29,Mobile App,Credit Card,Sports,1,1181.54,1181.54
T0000080,C00012,2025-08-29,Web,Credit Card,Beauty,1,1358.02,1358.02
T0000079,C00012,2025-08-29,Mobile App,Cash,Books,2,1004.93,2009.86
T0000078,C00012,2025-08-29,Mobile App,Debit Card,Clothing,1,2415.3,2415.3
T0000072,C00011,2025-08-29,Web,Credit Card,Toys,4,436.89,1747.55
T0009941,C00047,2025-08-29,Mobile App,Credit Card,Home & Kitchen,1,2028.97,2028.97
T0009942,C00047,2025-08-29,Mobile App,Credit Card,Home & Kitchen,1,761.99,761.99
T0009944,C00048,2025-08-29,Web,Credit Card,Home & Kitchen,1,2171.14,2171.14
T0000064,C00010,2025-08-29,Web,Credit Card,Sports,1,2014.71,2014.71
T0009947,C00048,2025-08-29,Web,Cash,Beauty,2,490.94,981.89
T0009950,C00049,2025-08-29,Web,Debit Card,Home & Kitchen,8,112.93,903.44
T0009951,C00049,2025-08-29,Web,,Sports,2,367.28,734.57
T0009952,C00049,2025-08-29,Mobile App,Debit Card,Sports,5,447.61,2238.06
T0000058,C00009,2025-08-29,In-Store,Wallet,Home & Kitchen,1,2103.37,2103.37
T0000056,C00008,2025-08-29,In-Store,Credit Card,Electronics,2,767.95,1535.9
T0009955,C00049,2025-08-29,Mobile App,Credit Card,Beauty,2,641.43,1282.87
T0000051,C00008,2025-08-29,Web,Cash,Home & Kitchen,1,867.95,867.95
T0000048,C00007,2025-08-29,Web,,Beauty,1,2483.51,2483.51
T0000047,C00007,2025-08-29,Mobile App,Cash,Books,2,524.32,1048.63
T0000046,C00007,2025-08-29,Web,Debit Card,Home & Kitchen,4,478.07,1912.28
T0000042,C00006,2025-08-29,Web,Credit Card,Beauty,1,1799.69,1799.69
T0009966,C00052,2025-08-29,Mobile App,Cash,Sports,3,897.04,2691.11
T0009694,C00009,2025-08-29,In-Store,Debit Card,Sports,4,365.9,1463.61
T0009848,C00033,2025-08-29,In-Store,Credit Card,Electronics,1,1136.82,1136.82
T0000209,C00033,2025-08-29,Web,Wallet,Sports,1,1149.75,1149.75
T0000367,C00060,2025-08-29,Mobile App,Cash,Home & Kitchen,2,1202.72,2405.45
T0000363,C00060,2025-08-29,Web,Credit Card,Home & Kitchen,2,198.83,397.66
T0000362,C00060,2025-08-29,In-Store,Credit Card,Clothing,1,1818.49,1818.49
T0009739,C00016,2025-08-29,Web,Debit Card,Beauty,3,286.14,858.43
T0009740,C00016,2025-08-29,Mobile App,Cash,Sports,1,1922.65,1922.65
T0000359,C00059,2025-08-29,Web,Cash,Sports,1,1347.19,1347.19
T0009742,C00017,2025-08-29,In-Store,Credit Card,Books,1,867.22,867.22
T0000349,C00058,2025-08-29,Web,Debit Card,Beauty,1,2758.44,2758.44
T0000347,C00057,2025-08-29,Mobile App,Debit Card,Sports,1,1010.43,1010.43
T0000342,C00057,2025-08-29,Mobile App,Cash,Home & Kitchen,2,460.55,921.11
T0000341,C00057,2025-08-29,Mobile App,Debit Card,Sports,1,1090.8,1090.8
T0000339,C00056,2025-08-29,Web,Debit Card,Sports,3,228.59,685.78
T0000336,C00056,2025-08-29,Web,Credit Card,Home & Kitchen,2,1432.11,2864.21
T0000324,C00054,2025-08-29,Web,Debit Card,Clothing,2,1321.57,2643.14
T0000323,C00053,2025-08-29,Mobile App,Cash,Toys,4,373.22,1492.9
T0000321,C00053,2025-08-29,Mobile App,Credit Card,Electronics,2,304.0,608.01
T0000316,C00052,2025-08-29,Web,Credit Card,Clothing,1,2004.97,2004.97
T0000315,C00052,2025-08-29,Mobile App,Debit Card,Electronics,1,670.18,670.18
T0000314,C00052,2025-08-29,Web,Cash,Beauty,1,5174.02,5174.02
T0009760,C00020,2025-08-29,Web,Debit Card,Clothing,1,1670.61,1670.61
T0000313,C00052,2025-08-29,Web,Credit Card,Beauty,3,676.78,2030.33
T0000309,C00051,2025-08-29,Web,Credit Card,Books,1,1538.29,1538.29
T0009767,C00021,2025-08-29,Web,Credit Card,Clothing,5,357.57,1787.85
T0009734,C00015,2025-08-29,Mobile App,Debit Card,Beauty,3,205.18,615.53
T0000306,C00051,2025-08-29,Web,Debit Card,Toys,3,480.85,1442.55
T0009733,C00015,2025-08-29,Mobile App,Credit Card,Beauty,5,246.88,1234.4
T0000368,C00061,2025-08-29,Mobile App,Debit Card,Clothing,1,2492.3,2492.3
T0009696,C00009,2025-08-29,Web,Debit Card,Clothing,2,724.98,1449.97
T0009699,C00009,2025-08-29,Web,Credit Card,Home & Kitchen,1,630.99,630.99
T0000400,C00066,2025-08-29,Web,Debit Card,Beauty,1,1471.82,1471.82
T0000399,C00066,2025-08-29,In-Store,Credit Card,Home & Kitchen,1,1904.28,1904.28
T0000398,C00065,2025-08-29,Mobile App,Credit Card,Beauty,1,942.66,942.66
T0009703,C00010,2025-08-29,Mobile App,Credit Card,Sports,1,2223.63,2223.63
T0009704,C00010,2025-08-29,Mobile App,Cash,Home & Kitchen,1,1168.99,1168.99
T0009705,C00010,2025-08-29,Web,Credit Card,Home & Kitchen,1,420.46,420.46
T0009707,C00011,2025-08-29,In-Store,Wallet,Clothing,1,1102.33,1102.33
T0009708,C00011,2025-08-29,In-Store,Debit Card,Clothing,1,1361.24,1361.24
T0009709,C00012,2025-08-29,Web,Wallet,Electronics,1,733.42,733.42
T0009712,C00012,2025-08-29,Web,Credit Card,Toys,1,1806.26,1806.26
T0000389,C00064,2025-08-29,Mobile App,Wallet,Sports,1,1715.18,1715.18
T0009719,C00013,2025-08-29,Web,Debit Card,Electronics,2,448.31,896.62
T0009721,C00013,2025-08-29,Mobile App,,Home & Kitchen,2,1391.08,2782.15
T0009722,C00013,2025-08-29,Mobile App,Debit Card,Sports,1,1513.65,1513.65
T0000384,C00063,2025-08-29,In-Store,Credit Card,Sports,4,452.47,1809.88
T0000380,C00063,2025-08-29,Mobile App,Credit Card,Clothing,1,1812.0,1812.0
T0009726,C00014,2025-08-29,Web,Credit Card,Toys,1,3012.15,3012.15
T0000375,C00062,2025-08-29,Mobile App,Credit Card,Clothing,3,280.56,841.69
T0000374,C00062,2025-08-29,Web,Credit Card,Electronics,1,1829.22,1829.22
T0009729,C00015,2025-08-29,Web,Credit Card,Toys,1,4229.1,4229.1
T0000371,C00061,2025-08-29,Web,Debit Card,Beauty,1,1778.02,1778.02
T0009732,C00015,2025-08-29,Mobile App,Credit Card,Sports,2,219.16,438.33
T0009846,C00033,2025-08-29,Web,Cash,Electronics,3,523.27,1569.82
T0000304,C00050,2025-08-29,Web,Cash,Electronics,1,2200.54,2200.54
T0009771,C00022,2025-08-29,Web,Credit Card,Electronics,1,1231.88,1231.88
T0000260,C00042,2025-08-29,Mobile App,Debit Card,Clothing,1,1312.54,1312.54
T0000258,C00042,2025-08-29,Web,Debit Card,Beauty,1,1522.36,1522.36
T0000251,C00040,2025-08-29,Mobile App,Credit Card,Beauty,1,4282.17,4282.17
T0000246,C00040,2025-08-29,,Debit Card,Books,1,2538.61,2538.61
T0000244,C00039,2025-08-29,In-Store,Cash,Sports,1,1866.28,1866.28
T0009822,C00029,2025-08-29,Web,Debit Card,Electronics,1,1629.34,1629.34
T0000240,C00038,2025-08-29,Mobile App,Debit Card,Sports,1,2538.89,2538.89
T0000238,C00038,2025-08-29,In-Store,,Home & Kitchen,1,628.18,628.18
T0000237,C00038,2025-08-29,Web,Credit Card,Books,3,630.85,1892.54
T0000235,C00038,2025-08-29,In-Store,Credit Card,Beauty,2,585.19,1170.37
T0000232,C00038,2025-08-29,Web,Credit Card,Sports,3,276.98,830.94
T0000227,C00036,2025-08-29,Mobile App,,Sports,2,942.51,1885.02
T0009830,C00031,2025-08-29,Web,Credit Card,Books,1,2070.89,2070.89
T0000222,C00036,2025-08-29,Web,Cash,Electronics,1,957.82,957.82
T0000221,C00035,2025-08-29,Mobile App,Credit Card,Toys,2,1006.15,2012.3
T0000220,C00035,2025-08-29,In-Store,Wallet,Beauty,2,669.36,1338.72
T0000219,C00035,2025-08-29,Mobile App,Debit Card,Toys,1,680.0,680.0
T0009835,C00032,2025-08-29,Web,Credit Card,Sports,1,1710.97,1710.97
T0000213,C00034,2025-08-29,Web,Credit Card,Clothing,2,1197.92,2395.85
T0009839,C00032,2025-08-29,Web,Cash,Beauty,1,973.24,973.24
T0000210,C00033,2025-08-29,Web,Credit Card,Electronics,6,475.27,2851.63
T0009843,C00033,2025-08-29,Web,Credit Card,Beauty,1,1523.3,1523.3
T0009844,C00033,2025-08-29,Web,Credit Card,Toys,1,3674.61,3674.61
T0000265,C00043,2025-08-29,In-Store,Debit Card,Beauty,1,1936.5,1936.5
T0000301,C00049,2025-08-29,Web,Credit Card,Electronics,1,1042.25,1042.25
T0000272,C00044,2025-08-29,Web,Credit Card,Sports,1,758.45,758.45
T0009803,C00026,2025-08-29,Web,,Toys,2,626.05,1252.1
T0000300,C00049,2025-08-29,Web,Debit Card,Beauty,1,1970.66,1970.66
T0000297,C00049,2025-08-29,Web,Credit Card,Electronics,1,1715.01,1715.01
T0009775,C00022,2025-08-29,In-Store,Credit Card,Home & Kitchen,1,591.89,591.89
T0009776,C00023,2025-08-29,Mobile App,Cash,Sports,3,753.54,2260.61
T0009777,C00023,2025-08-29,Web,Credit Card,Toys,3,608.18,1824.55
T0000295,C00049,2025-08-29,In-Store,Credit Card,Home & Kitchen,3,678.01,2034.03
T0000289,C00047,2025-08-29,In-Store,Debit Card,Clothing,3,849.0,2547.01
T0000286,C00046,2025-08-29,Web,Cash,Sports,1,565.61,565.61
T0009782,C00023,2025-08-29,Web,Debit Card,Home & Kitchen,1,952.32,952.32
T0009783,C00023,2025-08-29,Web,,Sports,2,978.74,1957.48
T0009785,C00023,2025-08-29,Web,Debit Card,Books,1,1160.93,1160.93
T0009787,C00023,2025-08-29,In-Store,Cash,Electronics,1,1053.5,1053.5
T0009788,C00023,2025-08-29,Web,Credit Card,Sports,2,1107.92,2215.85
T0000283,C00046,2025-08-29,In-Store,Debit Card,Clothing,1,1503.93,1503.93
T0009792,C00024,2025-08-29,Mobile App,Cash,Beauty,1,1979.42,1979.42
T0009793,C00024,2025-08-29,Mobile App,,Home & Kitchen,1,1359.64,1359.64
T0000278,C00045,2025-08-29,In-Store,Credit Card,Beauty,1,2501.29,2501.29
T0009797,C00026,2025-08-29,Web,Credit Card,Books,1,2216.27,2216.27
T0009798,C00026,2025-08-29,Web,Credit Card,Electronics,2,332.92,665.85
T0000277,C00045,2025-08-29,Web,Cash,Home & Kitchen,1,1741.67,1741.67
T0000276,C00045,2025-08-29,Mobile App,Credit Card,Sports,3,404.59,1213.78
T0000275,C00045,2025-08-29,Web,Debit Card,Toys,1,1181.83,1181.83
T0000274,C00044,2025-08-29,Mobile App,Cash,Electronics,2,724.57,1449.13
T0000273,C00044,2025-08-29,Mobile App,Credit Card,Toys,4,581.58,2326.31
T0000749,C00123,2025-08-29,In-Store,Credit Card,Clothing,1,2438.39,2438.39
T0000755,C00124,2025-08-29,Web,Debit Card,Electronics,1,4051.07,4051.07
T0009384,C01559,2025-08-29,Mobile App,Debit Card,Clothing,1,1293.39,1293.39
T0001302,C00214,2025-08-29,Web,Credit Card,Sports,4,636.34,2545.36
T0001299,C00214,2025-08-29,Web,Credit Card,Books,1,3178.75,3178.75
T0008965,C01485,2025-08-29,In-Store,Credit Card,Electronics,3,686.7,2060.1
T0008966,C01485,2025-08-29,Web,Credit Card,Toys,2,588.5,1176.99
T0001296,C00213,2025-08-29,Mobile App,Cash,Beauty,2,903.54,1807.08
T0008968,C01486,2025-08-29,Mobile App,Debit Card,Beauty,1,1997.67,1997.67
T0001292,C00212,2025-08-29,Web,Debit Card,Sports,1,3251.05,3251.05
T0001289,C00212,2025-08-29,Web,Credit Card,Home & Kitchen,1,943.61,943.61
T0001284,C00210,2025-08-29,Mobile App,Credit Card,Clothing,1,2320.16,2320.16
T0001282,C00210,2025-08-29,Mobile App,Debit Card,Electronics,1,3256.11,3256.11
T0001280,C00210,2025-08-29,Web,Cash,Books,2,694.07,1388.15
T0008977,C01487,2025-08-29,Mobile App,Cash,Sports,1,1967.09,1967.09
T0008979,C01487,2025-08-29,In-Store,Credit Card,Toys,1,781.11,781.11
T0001269,C00208,2025-08-29,Web,Cash,Sports,2,1459.12,2918.24
T0001266,C00208,2025-08-29,Mobile App,Wallet,Beauty,3,728.95,2186.85
T0008984,C01487,2025-08-29,Mobile App,Debit Card,Sports,1,2370.04,2370.04
T0008985,C01487,2025-08-29,Web,Credit Card,Sports,1,1668.56,1668.56
T0008986,C01487,2025-08-29,In-Store,Credit Card,Beauty,4,270.14,1080.55
T0001264,C00208,2025-08-29,Web,Debit Card,Clothing,3,344.36,1033.08
T0008988,C01488,2025-08-29,In-Store,Cash,Sports,1,841.08,841.08
T0008990,C01488,2025-08-29,Mobile App,Credit Card,Electronics,2,773.09,1546.18
T0001261,C00207,2025-08-29,Mobile App,Debit Card,Beauty,2,511.68,1023.36
T0001255,C00206,2025-08-29,Web,Debit Card,Sports,1,1751.78,1751.78
T0008961,C01484,2025-08-29,Web,Credit Card,Books,2,1847.51,3695.02
T0001252,C00206,2025-08-29,Web,Credit Card,Beauty,1,1297.09,1297.09
T0008958,C01483,2025-08-29,Web,Credit Card,Clothing,1,2613.9,2613.9
T0001305,C00215,2025-08-29,Mobile App,Debit Card,Beauty,1,1394.01,1394.01
T0008916,C01476,2025-08-29,Web,Credit Card,Sports,1,1530.66,1530.66
T0001368,C00226,2025-08-29,Web,Debit Card,Clothing,1,3379.73,3379.73
T0001363,C00224,2025-08-29,In-Store,Credit Card,Electronics,1,474.03,474.03
T0001359,C00224,2025-08-29,Mobile App,Wallet,Clothing,2,778.13,1556.27
T0001358,C00224,2025-08-29,Web,Credit Card,Books,1,916.65,916.65
T0001357,C00223,2025-08-29,Web,Cash,Sports,1,2163.05,2163.05
T0001355,C00223,2025-08-29,Mobile App,Credit Card,Electronics,1,942.82,942.82
T0001351,C00222,2025-08-29,Mobile App,Credit Card,Electronics,2,1897.85,3795.71
T0001350,C00222,2025-08-29,In-Store,Wallet,Books,1,1866.2,1866.2
T0001343,C00221,2025-08-29,Mobile App,,Sports,1,523.72,523.72
T0008930,C01477,2025-08-29,Web,Debit Card,Beauty,4,339.73,1358.92
T0001340,C00221,2025-08-29,Web,Cash,Books,2,424.71,849.42
T0008937,C01479,2025-08-29,Mobile App,Debit Card,Clothing,1,944.89,944.89
T0001330,C00219,2025-08-29,In-Store,Cash,Home & Kitchen,1,518.18,518.18
T0001328,C00218,2025-08-29,Mobile App,Cash,Beauty,1,870.25,870.25
T0001322,C00217,2025-08-29,In-Store,Wallet,Books,1,1608.43,1608.43
T0008945,C01480,2025-08-29,Web,Debit Card,Toys,5,553.35,2766.76
T0008946,C01481,2025-08-29,Mobile App,Debit Card,Toys,1,1371.62,1371.62
T0001315,C00216,2025-08-29,Web,Credit Card,Books,2,1004.01,2008.02
T0008948,C01481,2025-08-29,Mobile App,Credit Card,Books,3,656.9,1970.69
T0001311,C00216,2025-08-29,In-Store,Wallet,Books,5,490.04,2450.19
T0001310,C00216,2025-08-29,Web,Cash,Clothing,1,4029.42,4029.42
T0008955,C01482,2025-08-29,Web,Debit Card,Books,1,2179.75,2179.75
T0001303,C00214,2025-08-29,Web,Cash,Sports,1,2174.05,2174.05
T0008915,C01476,2025-08-29,In-Store,Cash,Beauty,1,2774.4,2774.4
T0001250,C00206,2025-08-29,Web,,Sports,6,315.9,1895.41
T0008996,C01489,2025-08-29,Web,Debit Card,Toys,3,1102.15,3306.46
T0009037,C01497,2025-08-29,Web,Wallet,Sports,2,260.26,520.52
T0001169,C00191,2025-08-29,Web,Cash,Books,2,269.81,539.63
T0001168,C00191,2025-08-29,Web,Debit Card,Toys,2,1093.6,2187.21
T0009041,C01498,2025-08-29,Web,Debit Card,Electronics,1,1216.5,1216.5
T0001149,C00189,2025-08-29,Mobile App,Debit Card,Books,1,3371.59,3371.59
T0009047,C01499,2025-08-29,Web,Cash,Beauty,1,1409.8,1409.8
T0009049,C01499,2025-08-29,In-Store,Cash,Books,1,2402.74,2402.74
T0001141,C00187,2025-08-29,Web,Debit Card,Home & Kitchen,2,253.0,506.0
T0009054,C01500,2025-08-29,Web,Credit Card,Toys,1,478.81,478.81
T0009055,C01500,2025-08-29,Mobile App,Credit Card,Home & Kitchen,2,1271.21,2542.41
T0009056,C01501,2025-08-29,Mobile App,Debit Card,Home & Kitchen,2,345.59,691.19
T0009057,C01501,2025-08-29,Mobile App,Credit Card,Electronics,1,1962.87,1962.87
T0009060,C01502,2025-08-29,Mobile App,Debit Card,Electronics,1,1510.52,1510.52
T0009061,C01502,2025-08-29,Web,Debit Card,Clothing,1,989.33,989.33
T0009063,C01502,2025-08-29,Mobile App,Debit Card,Beauty,1,817.13,817.13
T0009064,C01502,2025-08-29,Mobile App,Credit Card,Electronics,1,667.76,667.76
T0001125,C00184,2025-08-29,Web,Debit Card,Clothing,3,674.32,2022.96
T0009066,C01502,2025-08-29,Web,Cash,Home & Kitchen,2,665.5,1331.0
T0001119,C00183,2025-08-29,Web,Credit Card,Home & Kitchen,1,1150.9,1150.9
T0001118,C00183,2025-08-29,Mobile App,Cash,Toys,1,1928.22,1928.22
T0009072,C01504,2025-08-29,Web,Credit Card,Toys,1,1336.71,1336.71
T0002374,C00390,2025-08-29,In-Store,Credit Card,Clothing,2,220.71,441.43
T0001108,C00181,2025-08-29,Web,Debit Card,Beauty,3,332.6,997.8
T0001173,C00192,2025-08-29,Mobile App,Debit Card,Electronics,1,2642.61,2642.61
T0001246,C00205,2025-08-29,Mobile App,Debit Card,Home & Kitchen,1,841.58,841.58
T0001176,C00192,2025-08-29,Web,Credit Card,Sports,1,593.69,593.69
T0001179,C00192,2025-08-29,Mobile App,Debit Card,Electronics,2,794.1,1588.19
T0008998,C01489,2025-08-29,In-Store,Cash,Toys,7,175.39,1227.73
T0001230,C00201,2025-08-29,Web,Cash,Books,1,2304.05,2304.05
T0001229,C00201,2025-08-29,Web,Credit Card,Sports,2,1076.14,2152.29
T0001221,C00199,2025-08-29,Web,Credit Card,Beauty,1,1069.42,1069.42
T0001219,C00199,2025-08-29,Web,Credit Card,Sports,1,1196.07,1196.07
T0001210,C00197,2025-08-29,Web,Debit Card,Electronics,1,1703.35,1703.35
T0001209,C00197,2025-08-29,Web,Debit Card,Books,1,2122.18,2122.18
T0001202,C00196,2025-08-29,Mobile App,Credit Card,Home & Kitchen,6,378.31,2269.86
T0001201,C00196,2025-08-29,Web,Cash,Electronics,3,547.82,1643.45
T0001200,C00196,2025-08-29,Mobile App,Debit Card,Electronics,3,533.17,1599.51
T0009009,C01491,2025-08-29,Web,Debit Card,Toys,5,304.73,1523.64
T0001199,C00195,2025-08-29,Mobile App,Debit Card,Electronics,2,857.49,1714.97
T0009013,C01492,2025-08-29,Mobile App,Debit Card,Books,1,1672.05,1672.05
T0009016,C01492,2025-08-29,Mobile App,Credit Card,Home & Kitchen,4,805.1,3220.38
T0009018,C01493,2025-08-29,Web,Credit Card,Sports,1,1133.54,1133.54
T0009019,C01493,2025-08-29,Mobile App,Wallet,Beauty,3,445.4,1336.19
T0001190,C00194,2025-08-29,Web,Credit Card,Books,1,1743.08,1743.08
T0001188,C00193,2025-08-29,Web,Debit Card,Home & Kitchen,6,243.88,1463.3
T0009023,C01494,2025-08-29,Mobile App,Credit Card,Books,3,327.94,983.81
T0009024,C01494,2025-08-29,Mobile App,Cash,Toys,2,604.36,1208.73
T0009025,C01495,2025-08-29,Web,Credit Card,Electronics,1,1363.14,1363.14
T0009027,C01495,2025-08-29,Mobile App,Credit Card,Sports,1,1975.16,1975.16
T0001180,C00193,2025-08-29,Web,Cash,Clothing,2,287.99,575.98
T0001177,C00192,2025-08-29,Mobile App,Credit Card,Clothing,1,1074.39,1074.39
T0009076,C01506,2025-08-29,Mobile App,Debit Card,Beauty,1,2195.58,2195.58
T0008913,C01476,2025-08-29,Web,Credit Card,Electronics,1,317.5,317.5
T0001379,C00228,2025-08-29,In-Store,Credit Card,Sports,1,1672.63,1672.63
T0008792,C01451,2025-08-29,In-Store,Cash,Electronics,2,1591.01,3182.01
T0001541,C00253,2025-08-29,Web,Credit Card,Toys,1,2600.09,2600.09
T0008794,C01452,2025-08-29,Web,Cash,Home & Kitchen,4,346.31,1385.23
T0008795,C01452,2025-08-29,Mobile App,Credit Card,Sports,1,2070.76,2070.76
T0008797,C01453,2025-08-29,Mobile App,Cash,Electronics,1,2206.93,2206.93
T0008798,C01453,2025-08-29,Mobile App,Cash,Sports,2,627.63,1255.27
T0008799,C01453,2025-08-29,Web,Cash,Books,1,2816.83,2816.83
T0001537,C00252,2025-08-29,Mobile App,Credit Card,Toys,2,967.94,1935.89
T0001533,C00252,2025-08-29,In-Store,Debit Card,Home & Kitchen,1,1789.74,1789.74
T0008803,C01453,2025-08-29,Web,Wallet,Toys,2,381.68,763.36
T0001532,C00252,2025-08-29,Web,Debit Card,Beauty,2,410.7,821.4
T0001531,C00252,2025-08-29,Mobile App,Wallet,Sports,3,377.04,1131.13
T0008807,C01455,2025-08-29,Mobile App,Debit Card,Home & Kitchen,1,566.74,566.74
T0001525,C00251,2025-08-29,Mobile App,Credit Card,Sports,1,534.21,534.21
T0001524,C00251,2025-08-29,Web,Debit Card,Electronics,1,1739.39,1739.39
T0001523,C00251,2025-08-29,In-Store,Credit Card,Sports,2,444.25,888.5
T0008813,C01455,2025-08-29,Web,Cash,Electronics,1,2070.27,2070.27
T0008815,C01456,2025-08-29,Mobile App,Credit Card,Beauty,2,1037.76,2075.51
T0008816,C01456,2025-08-29,In-Store,Credit Card,Electronics,2,771.25,1542.5
T0001517,C00250,2025-08-29,Web,Debit Card,Electronics,1,1793.23,1793.23
T0001514,C00249,2025-08-29,Web,Debit Card,Books,1,918.52,918.52
T0001513,C00249,2025-08-29,Web,Cash,Electronics,2,220.81,441.62
T0001506,C00248,2025-08-29,Web,Debit Card,Clothing,2,534.02,1068.04
T0001543,C00253,2025-08-29,Mobile App,Debit Card,Beauty,3,707.88,2123.63
T0008824,C01458,2025-08-29,Web,Debit Card,Toys,4,341.3,1365.22
T0001545,C00253,2025-08-29,In-Store,Cash,Toys,1,9965.5,9965.5
T0008788,C01451,2025-08-29,Mobile App,Wallet,Books,1,3861.7,3861.7
T0001594,C00262,2025-08-29,Web,Wallet,Beauty,1,1941.12,1941.12
T0008757,C01446,2025-08-29,Mobile App,Credit Card,Sports,2,1250.12,2500.25
T0001582,C00259,2025-08-29,Web,Debit Card,Clothing,1,1001.45,1001.45
T0008761,C01446,2025-08-29,Web,Credit Card,Beauty,1,2423.52,2423.52
T0001580,C00259,2025-08-29,Web,Debit Card,Home & Kitchen,3,377.32,1131.95
T0008764,C01447,2025-08-29,In-Store,Debit Card,Toys,3,298.6,895.79
T0008765,C01447,2025-08-29,Mobile App,Wallet,Sports,2,1245.37,2490.73
T0008766,C01447,2025-08-29,Web,Wallet,Toys,1,1704.03,1704.03
T0001575,C00258,2025-08-29,Mobile App,Credit Card,Home & Kitchen,2,1089.89,2179.78
T0001571,C00257,2025-08-29,Web,Debit Card,Books,2,549.48,1098.96
T0008771,C01449,2025-08-29,Web,Wallet,Electronics,4,436.62,1746.47
T0008772,C01449,2025-08-29,In-Store,Credit Card,Toys,1,2929.19,2929.19
T0001569,C00257,2025-08-29,Web,Wallet,Sports,1,2940.65,2940.65
T0001566,C00256,2025-08-29,Web,Wallet,Books,2,618.78,1237.56
T0008777,C01450,2025-08-29,Web,Debit Card,Beauty,2,1739.49,3478.98
T0001562,C00256,2025-08-29,Mobile App,Debit Card,Beauty,1,1806.51,1806.51
T0001561,C00256,2025-08-29,Web,Debit Card,Beauty,1,1476.98,1476.98
T0008780,C01450,2025-08-29,Mobile App,Cash,Beauty,1,766.9,766.9
T0008781,C01450,2025-08-29,Mobile App,Debit Card,Home & Kitchen,3,121.08,363.23
T0001560,C00256,2025-08-29,In-Store,Credit Card,Clothing,1,1031.5,1031.5
T0001559,C00255,2025-08-29,Web,Credit Card,Home & Kitchen,2,1009.24,2018.48
T0001556,C00255,2025-08-29,Mobile App,Credit Card,Books,1,2643.16,2643.16
T0001550,C00254,2025-08-29,Web,Credit Card,Home & Kitchen,1,379.5,379.5
T0001547,C00254,2025-08-29,In-Store,Debit Card,Toys,1,1046.19,1046.19
T0001375,C00227,2025-08-29,Mobile App,Debit Card,Home & Kitchen,1,3139.64,3139.64
T0001502,C00247,2025-08-29,Web,Credit Card,Books,1,1783.94,1783.94
T0008833,C01460,2025-08-29,Web,Credit Card,Clothing,1,877.32,877.32
T0008872,C01467,2025-08-29,In-Store,Credit Card,Toys,1,1807.94,1807.94
T0008873,C01467,2025-08-29,Web,Cash,Beauty,3,346.27,1038.81
T0001429,C00235,2025-08-29,Web,Credit Card,Electronics,3,306.96,920.88
T0001426,C00234,2025-08-29,Mobile App,Credit Card,Home & Kitchen,3,361.38,1084.15
T0008877,C01468,2025-08-29,Web,Cash,Beauty,2,844.46,1688.93
T0008878,C01469,2025-08-29,Web,Debit Card,Books,1,2178.75,2178.75
T0008879,C01469,2025-08-29,Web,Debit Card,Clothing,4,257.15,1028.6
T0001420,C00234,2025-08-29,Web,Wallet,Toys,2,1811.66,3623.31
T0001417,C00233,2025-08-29,In-Store,Debit Card,Toys,3,739.55,2218.66
T0008883,C01470,2025-08-29,Mobile App,Debit Card,Home & Kitchen,2,966.02,1932.03
T0008885,C01470,2025-08-29,Web,Credit Card,Home & Kitchen,2,923.75,1847.5
T0001410,C00232,2025-08-29,Web,Debit Card,Electronics,2,719.17,1438.34
T0001409,C00232,2025-08-29,Web,Wallet,Clothing,3,552.14,1656.42
T0001408,C00232,2025-08-29,,Credit Card,Sports,1,1258.63,1258.63
